idade,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,dias_entre_compras,ticket_medio_rel,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,genero_M,cidade_BSB,cidade_POA,cidade_RJ,cidade_SP,canal_aquisicao_Google,canal_aquisicao_Indicação,canal_aquisicao_Orgânico,metodo_preferido_Cartão,metodo_preferido_Pix
41,1606,5,1344.83,268.97,85.6,50,1.565461112224937,0,2,1,2,0,0,0.4,0.2,0.4,0.0,0.0,True,True,False,False,False,False,False,False,True,False
8,1481,11,1329.13,120.83,99.76,193,0.7032556277285166,0,1,5,2,1,2,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.18181818181818182,True,False,False,True,False,True,False,False,True,False
34,1481,8,1235.76,154.47,124.41,177,0.899047395640354,0,1,4,3,0,0,0.125,0.5,0.375,0.0,0.0,True,False,False,False,True,True,False,False,True,False
36,1329,9,1183.46,131.5,81.62,326,0.7653572378242153,0,3,2,1,0,3,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,False,False,False,False,True,False,False,True,True,False
31,1409,10,1765.43,176.54,100.89,266,1.0274993670379238,0,1,4,0,0,5,0.1,0.4,0.0,0.0,0.5,True,False,False,False,False,True,False,False,True,False
50,1492,6,1461.69,243.62,265.27,175,1.4179188614352498,0,1,2,0,1,2,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,True,False,False,True,False,True,False,False,False,True
40,1592,3,406.06,135.35,125.87,70,0.7877650352814262,0,0,1,0,2,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,True,False,False,True,False,False,False,True,True,False
50,1191,10,2173.35,217.33,133.11,465,1.2649056159417242,0,1,1,0,2,6,0.1,0.1,0.0,0.2,0.6,True,True,False,False,False,False,True,False,True,False
32,1525,6,875.69,145.95,54.39,149,0.8494592308779028,0,0,1,4,0,1,0.0,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,True,False,False,True,False,False,True,False,False,True
46,1474,9,1709.16,189.91,111.91,190,1.1053155363893288,0,1,2,4,1,1,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,False,False,False,False,True,False,False,False,True,False
54,1389,3,863.63,287.88,130.11,174,1.6755212290861985,0,1,1,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,True,False,True,False,False,False,True,False,False,True
50,1511,4,1152.17,288.04,48.8,127,1.6764524622272776,0,1,1,0,0,2,0.25,0.25,0.0,0.0,0.5,False,False,False,True,False,False,True,False,False,True
21,1300,9,795.03,88.34,58.35,367,0.5141570980181839,0,4,3,1,0,1,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,True,False,False,True,False,False,False,True,True,False
31,1488,7,875.8,125.11,96.17,174,0.728166114252377,0,1,1,3,0,2,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,True,False,True,False,False,True,False,False,True,False
30,1465,4,558.47,139.62,54.55,200,0.8126173197339692,0,0,1,1,0,2,0.0,0.25,0.25,0.0,0.5,True,False,True,False,False,True,False,False,True,False
40,1382,12,2175.22,181.27,124.98,291,1.0550289467710685,0,2,2,0,0,8,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,True,False,False,True,False,True,False,False,True,False
43,1230,12,2747.49,228.96,164.17,442,1.3325946248838962,0,3,2,2,2,3,0.25,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,True,False,False,False,True,False,True,False,True,False
24,1278,11,1644.97,149.54,89.4,390,0.8703537744808605,0,1,3,0,1,6,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.5454545454545454,False,False,True,False,False,False,True,False,True,False
35,1438,3,318.42,106.14,74.88,203,0.6177567849632107,0,2,0,0,1,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,False,False,False,True,False,True,False,False,True,False
10,1587,7,1411.47,201.64,120.54,87,1.173586566044675,0,0,2,3,1,1,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,False,False,False,True,False,False,False,False,True,False
52,1552,3,517.46,172.49,143.35,50,1.0039275281543643,0,0,0,1,0,2,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,False,False,False,True,False,True,False,False,True,False
28,1168,7,907.01,129.57,61.97,493,0.7541242380599511,0,3,0,3,1,0,0.42857142857142855,0.0,0.42857142857142855,0.14285714285714285,0.0,False,False,False,True,False,False,False,False,True,False
35,1640,3,549.09,183.03,101.55,16,1.0652725113229364,0,0,0,1,1,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,False,False,False,False,False,True,True,False
31,1450,7,1179.84,168.55,52.76,188,0.9809959120552966,0,0,2,3,1,1,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,False,False,False,True,False,False,True,False,True,False
48,1611,6,1640.95,273.49,123.02,49,1.5917684484604155,0,0,2,0,1,3,0.0,0.3333333333333333,0.0,0.16666666666666666,0.5,True,True,False,False,False,True,False,False,True,False
0,1540,9,1111.41,123.49,89.42,130,0.7187373786989532,0,0,1,3,3,2,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222,False,True,False,False,False,True,False,False,True,False
34,1599,2,583.47,291.74,233.21,29,1.6979872286147268,0,0,0,1,0,1,0.0,0.0,0.5,0.0,0.5,True,True,False,False,False,True,False,False,True,False
33,1210,9,1442.14,160.24,76.47,457,0.9326299907905116,0,1,4,1,2,1,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,True,False,False,False,False,False,False,True,False,False
29,1626,3,599.38,199.79,197.18,43,1.1628191828509504,0,1,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,True,False,False,False,False,False,False,True,False
55,1515,7,1758.76,251.25,48.27,157,1.4623270418504495,0,1,0,3,0,3,0.14285714285714285,0.0,0.42857142857142855,0.0,0.42857142857142855,True,False,False,False,True,False,False,True,True,False
24,1473,12,1626.87,135.57,143.9,180,0.7890454808504096,0,1,1,2,2,6,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5,True,False,False,False,True,False,False,True,True,False
44,1528,9,1425.24,158.36,86.5,114,0.9216880013828346,0,2,1,2,1,3,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,False,True,False,False,False,False,True,False,True,False
39,1514,9,1479.76,164.42,125.17,156,0.9569584566011975,0,3,2,2,1,1,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,True,False,False,True,False,False,False,True,True,False
50,1473,8,1712.11,214.01,134.75,197,1.245582528264337,0,2,1,2,1,2,0.25,0.125,0.25,0.125,0.25,False,False,False,False,True,False,False,True,True,False
26,1427,9,1051.68,116.85,62.04,242,0.6800912033441792,0,1,4,2,1,1,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.1111111111111111,True,False,False,False,True,True,False,False,True,False
26,1406,16,2261.65,141.35,129.89,249,0.8226862780718847,0,3,6,0,3,4,0.1875,0.375,0.0,0.1875,0.25,False,False,False,False,True,False,True,False,True,False
48,1318,7,1005.84,143.69,89.69,325,0.8363055627601634,0,1,1,0,2,3,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,True,False,False,False,False,False,True,False,True,False
40,1397,6,883.15,147.19,57.43,271,0.8566762877212643,0,0,1,1,1,3,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,False,False,False,False,False,False,False,False,True,False
16,1433,14,1800.55,128.61,86.51,238,0.7485368392134779,0,3,2,4,1,4,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.2857142857142857,True,False,False,False,True,True,False,False,True,False
28,1412,9,1493.29,165.92,142.95,258,0.9656887672988121,0,0,2,1,2,4,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4444444444444444,False,True,False,False,False,True,False,False,True,False
39,1428,5,480.05,96.01,52.69,239,0.5587980867186534,0,0,1,2,2,0,0.0,0.2,0.4,0.4,0.0,True,False,False,False,True,True,False,False,True,False
45,1541,7,1066.51,152.36,109.64,124,0.8867667585923761,0,0,0,4,3,0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,True,False,False,False,False,True,False,False,True,False
26,1543,4,797.25,199.31,178.04,95,1.1600254834277137,0,0,1,0,2,1,0.0,0.25,0.0,0.5,0.25,False,False,False,True,False,False,False,True,True,False
0,1525,10,1771.1,177.11,141.03,140,1.0308168851030173,0,1,0,5,1,3,0.1,0.0,0.5,0.1,0.3,True,False,False,False,False,False,True,False,True,False
41,1123,12,2734.5,227.88,103.83,537,1.3263088011816135,0,1,4,2,1,4,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,False,False,False,False,True,False,True,False,True,False
20,1361,12,2230.51,185.88,150.92,295,1.0818601016484042,0,3,0,2,2,5,0.25,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,True,False,False,False,True,False,True,False,True,False
10,1481,11,1747.53,158.87,114.65,186,0.9246563070200235,0,0,2,5,0,4,0.0,0.18181818181818182,0.45454545454545453,0.0,0.36363636363636365,True,True,False,False,False,False,True,False,True,False
1,1384,13,1897.37,145.95,105.42,279,0.8494592308779028,0,2,1,2,3,5,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.38461538461538464,False,False,False,False,True,False,False,True,True,False
44,1184,7,2041.57,291.65,137.85,460,1.6974634099728698,0,1,0,2,1,3,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,True,False,True,False,False,False,False,False,True,False
36,1462,9,1811.21,201.25,155.49,207,1.1713166852632952,0,1,1,3,3,1,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,False,False,False,True,False,False,False,True,True,False
32,1505,8,1549.72,193.72,90.71,153,1.12749052556127,0,1,0,1,3,3,0.125,0.0,0.125,0.375,0.375,True,False,False,True,False,False,False,False,True,False
51,1615,3,716.0,238.67,108.23,49,1.3891088361331214,0,2,0,0,0,1,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,True,False,False,True,False,False,False,True,True,False
42,1402,8,1348.01,168.5,88.86,245,0.9807049016987094,0,1,2,1,0,4,0.125,0.25,0.125,0.0,0.5,True,False,False,False,True,False,False,True,True,False
54,1486,5,653.37,130.67,71.48,127,0.7605264659048685,0,1,2,0,1,1,0.2,0.4,0.0,0.2,0.2,True,False,False,True,False,False,False,True,True,False
18,1508,10,2257.42,225.74,126.8,152,1.3138535579196835,0,1,2,1,0,6,0.1,0.2,0.1,0.0,0.6,False,False,True,False,False,True,False,False,True,False
34,1499,9,1411.08,156.79,98.58,167,0.9125502761859978,0,0,1,2,3,3,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,False,False,False,False,True,True,False,False,True,False
15,1551,7,1599.08,228.44,124.22,101,1.3295681171753897,0,1,3,1,0,2,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,True,False,False,False,False,True,False,False,True,False
32,1603,6,1086.88,181.15,74.66,52,1.0543305219152594,0,3,1,0,0,2,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,True,False,False,True,False,False,False,False,False,True
32,1303,9,1638.16,182.02,152.11,364,1.0593941021198758,0,3,2,0,0,4,0.3333333333333333,0.2222222222222222,0.0,0.0,0.4444444444444444,False,False,False,True,False,False,False,False,True,False
42,1197,9,1354.27,150.47,83.92,430,0.8757665671133816,0,1,2,2,2,2,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,True,False,False,False,True,True,False,False,True,False
35,1364,9,996.56,110.73,83.33,290,0.6444715356979115,0,0,1,4,0,4,0.0,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,False,False,False,True,False,False,False,True,True,False
42,1524,5,1103.95,220.79,237.51,136,1.285043532617555,0,2,0,1,1,1,0.4,0.0,0.2,0.2,0.2,True,False,True,False,False,True,False,False,True,False
43,1516,6,710.74,118.46,62.65,152,0.6894617368262855,0,1,0,3,2,0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,True,False,False,False,True,False,False,True,True,False
60,1548,1,88.12,88.12,0.0,0,0.5128766524492004,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,False,False,False,True,False,True,False,False,False,True
31,1487,9,1037.46,115.27,74.19,175,0.6708952760760251,0,1,1,1,3,3,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,True,False,False,True,False,False,False,False,True,False
23,1293,16,2240.08,140.0,81.76,371,0.8148289984440316,0,2,2,5,3,4,0.125,0.125,0.3125,0.1875,0.25,False,False,False,True,False,False,True,False,True,False
37,1568,7,1646.04,235.15,175.04,89,1.3686217070293858,0,4,0,1,0,2,0.5714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857,False,False,False,True,False,False,True,False,True,False
25,1563,9,1467.15,163.02,119.22,102,0.9488101666167573,0,0,3,1,3,2,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,False,False,False,True,False,True,False,False,False,True
52,1575,5,716.22,143.24,43.05,88,0.8336864695508791,0,0,0,0,1,4,0.0,0.0,0.0,0.2,0.8,False,False,False,False,True,False,False,True,False,False
31,1506,8,943.76,117.97,80.51,143,0.6866098353317314,0,1,2,3,1,1,0.125,0.25,0.375,0.125,0.125,False,False,True,False,False,False,True,False,True,False
28,1547,3,444.26,148.09,115.38,100,0.861914474139833,0,0,1,1,1,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,False,True,False,False,False,False,False,True,True,False
29,1456,6,824.05,137.34,45.83,210,0.799347247473595,0,2,1,0,2,1,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,True,False,False,False,True,False,False,True,True,False
43,1362,6,1664.04,277.34,186.73,304,1.6141762459176263,0,1,3,2,0,0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,False,False,False,True,False,False,True,False,True,False
33,1593,2,147.09,73.54,16.62,38,0.4280180324683863,0,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,False,True,True,False
27,1497,4,556.58,139.14,98.74,128,0.8098236203107324,0,0,1,1,0,2,0.0,0.25,0.25,0.0,0.5,True,False,True,False,False,False,False,True,True,False
54,1321,3,305.61,101.87,89.76,269,0.5929045005106678,0,1,0,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False,True,False,False,False,False,True,False,False
24,1584,4,800.51,200.13,190.35,74,1.164798053275743,0,0,0,2,1,1,0.0,0.0,0.5,0.25,0.25,True,True,False,False,False,False,False,True,True,False
35,1561,4,395.05,98.76,51.06,102,0.5748036563309469,0,1,2,0,0,1,0.25,0.5,0.0,0.0,0.25,False,False,False,False,True,False,False,True,False,False
42,1462,8,2479.13,309.89,260.43,189,1.8036239880558638,0,1,0,3,1,3,0.125,0.0,0.375,0.125,0.375,False,False,True,False,False,False,False,False,True,False
15,1573,6,696.98,116.16,60.89,61,0.6760752604232764,0,0,4,1,0,1,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,False,True,False,False,False,True,False,False,True,False
40,1542,4,783.89,195.97,148.22,94,1.140585991607692,0,1,1,0,0,2,0.25,0.25,0.0,0.0,0.5,True,False,False,False,True,False,False,True,True,False
22,1429,3,507.6,169.2,141.49,181,0.9847790466909294,0,1,0,1,1,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,True,False,False,False,True,False,False,True,True,False
44,1460,8,1395.84,174.48,162.65,189,1.015509740346533,0,0,2,3,3,0,0.0,0.25,0.375,0.375,0.0,False,False,False,True,False,True,False,False,True,False
23,1417,7,1489.25,212.75,149.08,239,1.2382490672783408,0,1,0,3,1,2,0.14285714285714285,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,False,False,False,True,False,False,False,False,True,False
43,1560,5,642.53,128.51,67.29,85,0.7479548185003034,0,1,2,1,0,1,0.2,0.4,0.2,0.0,0.2,True,False,False,False,True,False,True,False,True,False
48,1447,5,912.06,182.41,179.58,214,1.0616639829012555,0,3,1,0,0,1,0.6,0.2,0.0,0.0,0.2,True,False,False,False,True,False,False,False,True,False
45,1418,7,1371.53,195.93,97.18,215,1.140353183322422,0,2,0,2,0,3,0.2857142857142857,0.0,0.2857142857142857,0.0,0.42857142857142855,True,False,False,False,True,True,False,False,True,False
38,1490,11,1187.66,107.97,43.0,171,0.6284077640143005,0,0,3,0,2,6,0.0,0.2727272727272727,0.0,0.18181818181818182,0.5454545454545454,False,False,False,True,False,True,False,False,False,False
32,1610,9,1200.78,133.42,90.55,53,0.776532035517162,0,0,1,4,2,2,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,True,False,False,False,True,False,False,True,True,False
28,1601,3,344.43,114.81,61.72,33,0.6682179807954233,0,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,True,False,False,False,False,False,False,False,True,False
52,1593,3,449.11,149.7,135.98,58,0.8712850076219394,0,0,1,1,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,False,False,False,True,False,True,False,True,False
26,1544,1,266.95,266.95,0.0,0,1.5537042938188157,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,False,False,False,True,True,False
22,1518,13,1797.99,138.31,88.31,146,0.8049928483913857,0,0,2,3,1,7,0.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.5384615384615384,True,True,False,False,False,False,False,True,True,False
42,1425,8,1479.65,184.96,143.86,238,1.0765055110872006,0,0,1,2,2,3,0.0,0.125,0.25,0.25,0.375,True,False,True,False,False,True,False,False,True,False
25,1615,5,792.45,158.49,163.35,42,0.9224446283099612,0,0,2,0,1,2,0.0,0.4,0.0,0.2,0.4,True,False,False,False,False,True,False,False,False,False
23,1413,15,3225.45,215.03,96.89,246,1.251519139538715,0,1,0,4,4,6,0.06666666666666667,0.0,0.26666666666666666,0.26666666666666666,0.4,False,False,False,False,True,False,True,False,True,False
17,1495,7,1205.37,172.2,154.88,164,1.0022396680861587,0,0,1,1,2,3,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,True,False,False,True,False,False,False,True,True,False
29,1558,7,543.26,77.61,19.24,87,0.4517062754945806,0,1,1,1,0,4,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,False,False,False,False,True,True,False,False,True,False
34,1551,6,841.29,140.22,100.09,92,0.816109444013015,0,1,1,0,1,3,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,False,False,True,False,False,False,False,False,True,False
37,1502,7,562.03,80.29,35.39,152,0.4673044306076521,0,1,2,0,0,4,0.14285714285714285,0.2857142857142857,0.0,0.0,0.5714285714285714,True,False,False,False,True,False,False,True,False,False
46,1443,5,858.15,171.63,51.55,201,0.9989221500210652,0,2,2,0,0,1,0.4,0.4,0.0,0.0,0.2,False,False,False,True,False,False,False,True,True,False
41,1454,2,223.18,111.59,79.14,84,0.6494769138312105,0,1,0,0,0,1,0.5,0.0,0.0,0.0,0.5,False,False,False,False,False,False,False,False,True,False
32,1573,5,963.28,192.66,131.84,70,1.1213211060016222,0,0,3,1,0,1,0.0,0.6,0.2,0.0,0.2,True,False,True,False,False,True,False,False,True,False
32,1644,5,544.92,108.98,80.03,13,0.6342861732173611,0,0,0,0,1,4,0.0,0.0,0.0,0.2,0.8,False,False,False,False,False,True,False,False,True,False
41,1448,8,1466.06,183.26,168.66,192,1.0666111589632372,0,2,0,2,1,3,0.25,0.0,0.25,0.125,0.375,True,False,False,True,False,True,False,False,True,False
50,1515,12,2237.88,186.49,112.38,121,1.0854104279987675,0,4,2,3,1,2,0.3333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666666,True,False,False,True,False,True,False,False,True,False
