id_cliente,idade,genero,cidade,canal_aquisicao,churn,recencia_dias,frequencia_compras,valor_total,ticket_medio,std_valor,cliente_sem_compra,compras_beleza,compras_casa,compras_eletrônicos,compras_esportes,compras_moda,metodo_preferido,dias_entre_compras,prop_compras_beleza,prop_compras_casa,prop_compras_eletrônicos,prop_compras_esportes,prop_compras_moda,ticket_medio_rel,score_churn,segmento
5490,30,M,RJ,Indicação,0,1279,12,2347.68,195.64,180.7,0,3,1,2,2,4,Cartão,264,0.25,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,1.1386653232542163,0.014236971064645058,Muito Baixo
5491,30,F,SP,Facebook,0,1081,8,1201.78,150.22,100.21,0,2,2,2,2,0,Cartão,445,0.25,0.25,0.25,0.25,0.0,0.8743115153304458,0.20480443129724346,Baixo
5492,47,F,SP,Orgânico,1,1451,6,889.32,148.22,118.37,0,1,0,2,1,2,Cartão,81,0.1666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.8626711010669597,0.2892953289518563,Baixo
5493,30,F,POA,Facebook,1,1271,8,2054.88,256.86,183.82,0,1,1,2,1,3,Cartão,231,0.125,0.125,0.25,0.125,0.375,1.4949784038595282,0.5992761191350149,Médio
5494,59,F,SP,Facebook,0,1163,4,1289.78,322.44,276.7,0,1,0,2,0,1,Cartão,380,0.25,0.0,0.5,0.0,0.25,1.8766675875592396,0.271706623840745,Baixo
5495,40,M,BSB,Indicação,1,1260,7,1282.11,183.16,113.83,0,2,2,1,0,2,Cartão,272,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,0.2857142857142857,1.0660291382500628,0.6524086118124649,Alto
5496,19,M,BH,Orgânico,0,1382,10,1020.4,102.04,45.76,0,1,2,3,1,3,Cartão,154,0.1,0.2,0.3,0.1,0.3,0.5938939357230641,0.13812195133538002,Muito Baixo
5497,33,M,BH,Indicação,0,1134,10,1435.8,143.58,98.06,0,1,3,3,0,3,Cartão,409,0.1,0.3,0.3,0.0,0.3,0.8356653399756718,0.07272504429122074,Muito Baixo
5498,27,M,POA,Google,0,1410,6,822.49,137.08,82.97,0,0,0,3,1,2,Boleto,113,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.7978339936193418,0.411331833297427,Médio
5499,8,F,RJ,Google,0,1390,11,886.25,80.57,44.67,0,3,1,2,2,3,Cartão,150,0.2727272727272727,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.2727272727272727,0.4689340886045401,0.13140535414680957,Muito Baixo
5500,54,F,BSB,Orgânico,1,1439,1,146.12,146.12,0.0,0,0,0,0,0,1,Cartão,0,0.0,0.0,0.0,0.0,1.0,0.8504486660902992,0.9039895985725254,Crítico
5501,43,M,SP,Orgânico,0,1435,5,919.1,183.82,45.27,0,0,1,0,3,1,Cartão,50,0.0,0.2,0.0,0.6,0.2,1.0698704749570134,0.3596502695144353,Baixo
5502,41,F,RJ,Google,1,1168,7,1046.84,149.55,80.46,0,2,1,1,0,3,Pix,362,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.4285714285714285,0.8704119765521781,0.5553864237741745,Médio
5503,36,F,BH,Orgânico,1,1356,6,831.87,138.65,67.3,0,0,3,1,0,2,Boleto,175,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333,0.8069717188161784,0.6555785303229621,Alto
5504,18,F,SP,Indicação,0,1303,17,2759.74,162.34,90.41,0,2,3,3,4,5,Cartão,239,0.1176470588235294,0.1764705882352941,0.1764705882352941,0.2352941176470588,0.2941176470588235,0.944852425767172,0.01975608650608651,Muito Baixo
5505,29,F,BH,Indicação,0,1346,9,1758.8,195.42,123.28,0,2,1,0,1,5,Cartão,193,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,1.137384877685233,0.0497716827584084,Muito Baixo
5506,45,F,BH,Google,0,1401,4,1191.28,297.82,137.56,0,0,1,2,0,1,Cartão,128,0.0,0.25,0.5,0.0,0.25,1.733374087975725,0.3749927830208845,Baixo
5507,22,M,BSB,Orgânico,0,1416,7,1239.96,177.14,80.27,0,0,2,1,1,3,Cartão,124,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.4285714285714285,1.0309914913169695,0.4013916847265616,Médio
5508,4,M,SP,Google,0,1247,8,1417.3,177.16,162.18,0,2,0,2,0,4,Cartão,283,0.25,0.0,0.25,0.0,0.5,1.0311078954596045,0.271498091267145,Baixo
5509,32,F,RJ,Orgânico,0,832,7,863.07,123.3,81.92,0,1,1,4,1,0,Cartão,705,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.0,0.717631539343922,0.40946395134604346,Médio
5510,33,F,SP,Google,0,1504,4,249.36,62.34,13.45,0,0,2,0,2,0,Cartão,36,0.0,0.5,0.0,0.5,0.0,0.3628317125928638,0.4487893174215357,Médio
5511,36,M,BH,Orgânico,1,759,3,315.81,105.27,22.26,0,0,1,1,1,0,Cartão,760,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6126932047585942,0.5265785477043785,Médio
5512,43,M,RJ,Google,1,1068,6,1089.15,181.52,94.65,0,1,1,2,0,2,Cartão,475,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0564839985540044,0.49899169853912345,Médio
5513,42,F,RJ,Google,1,1376,6,795.82,132.64,73.6,0,3,0,0,0,3,Pix,128,0.5,0.0,0.0,0.0,0.5,0.7719922739544024,0.5621036836022323,Médio
5514,38,F,RJ,Google,0,1254,5,801.2,160.24,75.57,0,0,2,1,0,2,Cartão,275,0.0,0.4,0.2,0.0,0.4,0.9326299907905116,0.4359982405251883,Médio
5515,49,F,SP,Google,0,1497,6,992.07,165.34,91.9,0,1,1,2,0,2,Boleto,41,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.9623130471624012,0.35844904940376293,Baixo
5516,16,M,SP,Facebook,0,1141,11,2138.28,194.39,127.48,0,3,3,1,1,3,Cartão,397,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.0909090909090909,0.2727272727272727,1.1313900643395376,0.030995288256253164,Muito Baixo
5517,41,F,SP,Google,0,1294,4,622.29,155.57,74.84,0,0,1,3,0,0,Cartão,226,0.0,0.25,0.75,0.0,0.0,0.9054496234852712,0.4077188385325102,Médio
5518,42,F,RJ,Orgânico,0,1436,4,961.22,240.3,280.66,0,2,1,1,0,0,Cartão,98,0.5,0.25,0.25,0.0,0.0,1.3985957737578627,0.39337536654627375,Baixo
5519,20,F,BSB,Indicação,0,1270,13,1786.13,137.39,77.79,0,3,1,6,1,2,Cartão,270,0.2307692307692307,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.1538461538461538,0.7996382578301819,0.1052862942455936,Muito Baixo
5520,16,F,SP,Indicação,0,1381,8,1998.48,249.81,136.15,0,2,1,3,1,1,Cartão,102,0.25,0.125,0.375,0.125,0.125,1.4539459435807394,0.20448506015994203,Baixo
5521,26,F,SP,Google,0,1277,13,1684.15,129.55,105.78,0,3,1,2,1,6,Cartão,262,0.2307692307692307,0.0769230769230769,0.1538461538461538,0.0769230769230769,0.4615384615384615,0.7540078339173164,0.10620988065450324,Muito Baixo
5522,27,F,RJ,Facebook,0,1326,8,1217.79,152.22,104.71,0,0,1,2,1,4,Cartão,213,0.0,0.125,0.25,0.125,0.5,0.885951929593932,0.33165442375038406,Baixo
5523,44,F,BH,Google,0,1361,3,433.12,144.37,84.62,0,0,0,1,1,1,Boleto,157,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8402633036097488,0.5423647031035738,Médio
5524,27,F,SP,Orgânico,1,1219,4,733.54,183.38,150.46,0,0,2,2,0,0,Cartão,321,0.0,0.5,0.5,0.0,0.0,1.0673095838190465,0.5394145104504208,Médio
5525,24,M,SP,Facebook,0,1397,6,728.06,121.34,40.03,0,0,2,2,2,0,Boleto,120,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.7062239333657057,0.39840956244626047,Baixo
5526,27,M,SP,Orgânico,0,1273,10,1364.83,136.48,91.93,0,2,3,1,3,1,Cartão,265,0.2,0.3,0.1,0.3,0.1,0.7943418693402958,0.08106478245458339,Muito Baixo
5527,48,M,SP,Facebook,0,1395,6,1481.42,246.9,192.24,0,2,0,1,2,1,Cartão,145,0.3333333333333333,0.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,1.437009140827367,0.31610282395600287,Baixo
5528,35,F,SP,Orgânico,0,1362,10,1359.89,135.99,105.91,0,1,3,1,1,4,Cartão,176,0.1,0.3,0.1,0.1,0.4,0.7914899678457418,0.06028203209734826,Muito Baixo
5529,32,M,SP,Google,0,1262,9,1353.54,150.39,85.68,0,2,1,0,1,5,Boleto,271,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.8753009505428421,0.10257656775409178,Muito Baixo
5530,33,M,BH,Google,0,1363,3,425.39,141.8,42.52,0,0,0,1,0,2,Cartão,109,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.8253053712811691,0.41227405000414546,Médio
5531,50,M,RJ,Indicação,1,1398,4,928.65,232.16,68.65,0,0,2,0,0,2,Cartão,140,0.0,0.5,0.0,0.0,0.5,1.351219287705474,0.4250191044132891,Médio
5532,26,M,SP,Orgânico,0,1318,13,2430.77,186.98,140.91,0,0,4,2,0,7,Cartão,218,0.0,0.3076923076923077,0.1538461538461538,0.0,0.5384615384615384,1.0882623294933214,0.13181862750124304,Muito Baixo
5533,50,M,RJ,Indicação,0,1257,11,2429.9,220.9,185.78,0,0,2,7,0,2,Pix,282,0.0,0.1818181818181818,0.6363636363636364,0.0,0.1818181818181818,1.2856837554020468,0.1331918728416407,Muito Baixo
5534,37,F,RJ,Google,1,1149,4,488.15,122.04,24.52,0,3,0,0,1,0,Cartão,319,0.75,0.0,0.0,0.25,0.0,0.7102980783579258,0.6434614548339299,Alto
5535,33,M,POA,Indicação,0,1260,5,363.47,72.69,39.37,0,2,1,1,1,0,Cartão,278,0.4,0.2,0.2,0.2,0.0,0.4230708564064046,0.2651028467136959,Baixo
5536,65,F,SP,Orgânico,0,1208,5,674.3,134.86,64.41,0,1,0,2,0,2,Cartão,317,0.2,0.0,0.4,0.0,0.4,0.7849131337868721,0.19903248660519288,Muito Baixo
5537,22,F,BH,Google,1,1405,8,1648.9,206.11,135.65,0,1,1,1,1,4,Cartão,116,0.125,0.125,0.125,0.125,0.5,1.1996028919235668,0.378451209933276,Baixo
5538,30,M,BH,Google,0,1367,4,302.49,75.62,60.47,0,2,0,0,1,1,Cartão,172,0.5,0.0,0.0,0.25,0.25,0.4401240633024119,0.3966231495420288,Baixo
5539,20,F,SP,Orgânico,0,1398,6,1557.27,259.54,235.62,0,0,2,1,0,3,Cartão,130,0.0,0.3333333333333333,0.1666666666666666,0.0,0.5,1.5105765589725997,0.43475264296833444,Médio
5540,46,M,POA,Orgânico,1,1440,3,887.34,295.78,168.43,0,0,0,1,0,2,Cartão,95,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.7215008654269688,0.5735241953573467,Médio
5541,55,F,RJ,Orgânico,0,1249,4,759.09,189.77,85.32,0,2,2,0,0,0,Cartão,272,0.5,0.5,0.0,0.0,0.0,1.1045007073908848,0.3022062416077116,Baixo
5542,55,F,RJ,Orgânico,1,1423,2,115.96,57.98,21.86,0,0,0,1,0,1,Cartão,110,0.0,0.0,0.5,0.0,0.5,0.3374556094984638,0.796055902523462,Alto
5543,49,M,SP,Google,1,1167,10,1887.97,188.8,92.56,0,0,2,2,2,4,Cartão,345,0.0,0.2,0.2,0.2,0.4,1.098855106473094,0.4387595273947396,Médio
5544,32,F,SP,Indicação,0,1222,6,676.88,112.81,78.71,0,0,0,5,0,1,Cartão,304,0.0,0.0,0.8333333333333334,0.0,0.1666666666666666,0.6565775665319371,0.17070064210740943,Muito Baixo
5545,30,F,RJ,Indicação,0,1035,13,2222.02,170.92,107.05,0,1,4,2,2,4,Cartão,500,0.0769230769230769,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.3076923076923077,0.9947898029575276,0.0294394797169445,Muito Baixo
5546,14,F,SP,Orgânico,0,1348,15,2137.92,142.53,91.48,0,0,5,5,1,4,Cartão,190,0.0,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.2666666666666666,0.8295541224873415,0.08393178278549794,Muito Baixo
5547,59,F,RJ,Orgânico,0,1313,4,1020.5,255.12,158.7,0,2,1,1,0,0,Cartão,223,0.5,0.25,0.25,0.0,0.0,1.4848512434502952,0.2868844202321868,Baixo
5548,40,F,SP,Orgânico,0,1361,6,607.81,101.3,20.03,0,1,0,2,0,3,Boleto,164,0.1666666666666666,0.0,0.3333333333333333,0.0,0.5,0.5895869824455742,0.25365589171098646,Baixo
5549,29,F,RJ,Facebook,1,1253,5,331.1,66.22,67.55,0,1,0,0,1,3,Boleto,280,0.2,0.0,0.0,0.2,0.6,0.3854141162640269,0.6210834955230512,Alto
5550,50,F,RJ,Google,1,1519,2,362.32,181.16,178.19,0,0,0,1,0,1,Cartão,4,0.0,0.0,0.5,0.0,0.5,1.0543887239865768,0.7121971646575509,Alto
5551,23,F,SP,Facebook,0,1350,9,958.54,106.5,81.85,0,3,2,3,0,1,Boleto,184,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.6198520595306383,0.19671620773919485,Muito Baixo
5552,39,M,RJ,Indicação,1,1442,5,832.93,166.59,69.88,0,0,2,1,0,2,Cartão,89,0.0,0.4,0.2,0.0,0.4,0.96958830607708,0.5196098012643642,Médio
5553,32,F,RJ,Google,0,1402,8,953.53,119.19,78.3,0,0,1,3,1,3,Cartão,131,0.0,0.125,0.375,0.125,0.375,0.6937104880324579,0.4357710185628223,Médio
5554,42,M,SP,Orgânico,0,1350,5,599.64,119.93,106.35,0,0,1,0,1,3,Cartão,163,0.0,0.2,0.0,0.2,0.6,0.6980174413099479,0.23454569983455642,Baixo
5555,34,M,SP,Google,0,1415,4,1264.92,316.23,197.57,0,1,0,0,2,1,Boleto,85,0.25,0.0,0.0,0.5,0.25,1.840524101271115,0.20897887747783206,Baixo
5556,17,F,SP,Google,0,1358,7,1097.87,156.84,73.9,0,1,0,3,2,1,Cartão,164,0.1428571428571428,0.0,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.912841286542585,0.352938388447414,Baixo
5557,35,F,SP,Indicação,0,1431,3,384.55,128.18,92.06,0,0,2,0,0,1,Boleto,93,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.7460341501468283,0.17551652847983043,Muito Baixo
5558,47,M,POA,Orgânico,1,942,7,717.38,102.48,81.66,0,1,3,0,1,2,Cartão,589,0.1428571428571428,0.4285714285714285,0.0,0.1428571428571428,0.2857142857142857,0.5964548268610311,0.5628328561053434,Médio
5559,34,M,RJ,Facebook,1,1196,5,868.59,173.72,58.37,0,1,1,1,0,2,Cartão,340,0.2,0.2,0.2,0.0,0.4,1.0110863829264083,0.6412311253954084,Alto
5560,44,M,SP,Orgânico,0,1232,6,1320.54,220.09,200.23,0,0,1,0,3,2,Cartão,280,0.0,0.1666666666666666,0.0,0.5,0.3333333333333333,1.280969387625335,0.32380854906485085,Baixo
5561,22,F,SP,Facebook,0,1209,11,1094.16,99.47,46.92,0,2,3,2,2,2,Cartão,325,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.5789360033944844,0.06558697587771226,Muito Baixo
5562,34,F,SP,Google,0,1431,7,1145.38,163.63,116.17,0,0,3,0,3,1,Cartão,96,0.0,0.4285714285714285,0.0,0.4285714285714285,0.1428571428571428,0.9523604929671206,0.40253441297089976,Médio
5563,27,F,RJ,Google,0,1374,4,469.71,117.43,36.9,0,0,1,2,1,0,Cartão,137,0.0,0.25,0.5,0.25,0.0,0.6834669234805902,0.340909643898553,Baixo
5564,43,M,SP,Orgânico,0,1322,10,1689.14,168.91,98.28,0,1,1,2,1,5,Cartão,200,0.1,0.1,0.2,0.1,0.5,0.983091186622724,0.14231971964466286,Muito Baixo
5565,35,F,RJ,Facebook,1,1379,9,1333.49,148.17,133.68,0,0,4,0,1,4,Cartão,156,0.0,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.8623800907103725,0.4924282628773298,Médio
5566,43,F,SP,Orgânico,0,1145,6,1967.59,327.93,266.02,0,0,2,1,1,2,Pix,380,0.0,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,1.908620524712509,0.26652639068578743,Baixo
5567,48,F,BSB,Indicação,0,1302,6,1651.92,275.32,170.55,0,1,0,0,3,2,Cartão,230,0.1666666666666666,0.0,0.0,0.5,0.3333333333333333,1.6024194275115051,0.2161398286808156,Baixo
5568,43,F,SP,Facebook,0,1413,15,3448.5,229.9,155.21,0,2,5,2,1,5,Cartão,122,0.1333333333333333,0.3333333333333333,0.1333333333333333,0.0666666666666666,0.3333333333333333,1.3380656195877347,0.10271955786681158,Muito Baixo
5569,38,M,RJ,Facebook,0,1342,5,662.96,132.59,83.93,0,1,1,1,0,2,Cartão,184,0.2,0.2,0.2,0.0,0.4,0.7717012635978153,0.6030315296894053,Alto
5570,23,F,BH,Google,0,1284,13,1867.88,143.68,114.64,0,1,1,1,3,7,Cartão,249,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.5384615384615384,0.8362473606888461,0.09546983256664297,Muito Baixo
5571,34,F,RJ,Indicação,0,1240,10,2186.87,218.69,190.15,0,2,2,2,1,3,Boleto,289,0.2,0.2,0.2,0.1,0.3,1.272821097640895,0.02971851016571801,Muito Baixo
5572,28,M,BH,Indicação,0,1214,8,980.17,122.52,49.01,0,0,2,1,1,4,Cartão,303,0.0,0.25,0.125,0.125,0.5,0.7130917777811624,0.13824459339650827,Muito Baixo
5573,30,F,RJ,Orgânico,0,1358,8,1540.22,192.53,202.37,0,1,1,3,2,1,Cartão,171,0.125,0.125,0.375,0.25,0.125,1.1205644790744955,0.3434967726987394,Baixo
5574,30,M,RJ,Google,0,1354,9,872.86,96.98,59.25,0,1,0,3,2,3,Cartão,153,0.1111111111111111,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5644436876364441,0.13177454187816132,Muito Baixo
5575,23,M,RJ,Google,0,1215,7,1170.27,167.18,90.08,0,1,0,3,0,3,Cartão,273,0.1428571428571428,0.0,0.4285714285714285,0.0,0.4285714285714285,0.9730222282848086,0.4520154180334655,Médio
5576,11,F,POA,Google,0,1188,9,1434.42,159.38,73.16,0,1,1,1,1,5,Cartão,340,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.9276246126572124,0.09645889721060717,Muito Baixo
5577,26,M,RJ,Google,1,1155,8,799.13,99.89,75.06,0,3,1,1,3,0,Cartão,365,0.375,0.125,0.125,0.375,0.0,0.5813804903898165,0.5596197664879412,Médio
5578,37,F,POA,Facebook,0,1262,7,1087.16,155.31,98.31,0,1,3,0,0,3,Cartão,259,0.1428571428571428,0.4285714285714285,0.0,0.0,0.4285714285714285,0.903936369631018,0.35389932938074864,Baixo
5579,18,M,SP,Orgânico,0,1253,19,3117.4,164.07,143.08,0,3,8,3,0,5,Cartão,274,0.1578947368421052,0.4210526315789473,0.1578947368421052,0.0,0.2631578947368421,0.9549213841050874,0.0743423937173937,Muito Baixo
5580,35,M,RJ,Indicação,0,1148,11,2328.74,211.7,153.32,0,2,4,1,2,2,Cartão,368,0.1818181818181818,0.3636363636363636,0.0909090909090909,0.1818181818181818,0.1818181818181818,1.2321378497900104,0.09466466135992019,Muito Baixo
5581,57,F,POA,Orgânico,1,1386,2,439.5,219.75,76.79,0,0,0,1,1,0,Boleto,55,0.0,0.0,0.5,0.5,0.0,1.2789905172005422,0.6857731445842503,Alto
5582,47,M,SP,Facebook,0,1260,7,1857.27,265.32,158.29,0,1,4,2,0,0,Pix,267,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.0,0.0,1.5442173561940746,0.30110680502225834,Baixo
5583,54,F,POA,Google,1,1282,5,1050.44,210.09,159.18,0,0,1,1,0,3,Boleto,213,0.0,0.2,0.2,0.0,0.6,1.2227673163079045,0.4677835102657062,Médio
5584,39,F,SP,Google,0,1454,2,420.08,210.04,129.13,0,0,0,1,0,1,Cartão,54,0.0,0.0,0.5,0.0,0.5,1.2224763059513168,0.47919613152949514,Médio
5585,49,F,POA,Google,1,1423,5,1016.71,203.34,90.72,0,1,1,1,0,2,Cartão,88,0.2,0.2,0.2,0.0,0.4,1.1834809181686383,0.5486276239623362,Médio
5586,26,F,RJ,Indicação,0,1412,9,1626.24,180.69,72.97,0,3,2,2,1,1,Cartão,101,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,1.0516532266346574,0.05994861768960863,Muito Baixo
5587,27,M,SP,Facebook,0,1338,8,873.18,109.15,46.29,0,1,1,1,2,3,Boleto,194,0.125,0.125,0.125,0.25,0.375,0.6352756084297575,0.3821478381781427,Baixo
5588,2,F,BSB,Orgânico,0,1339,9,1522.57,169.17,134.77,0,1,3,3,1,1,Cartão,174,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.9846044404769771,0.1286703348830064,Muito Baixo
5589,49,M,SP,Orgânico,0,1421,8,1363.94,170.49,81.1,0,1,1,1,1,4,Cartão,94,0.125,0.125,0.125,0.125,0.5,0.9922871138908782,0.31347341589404293,Baixo
5590,53,F,SP,Facebook,0,1473,3,436.37,145.46,34.01,0,2,0,0,0,1,Boleto,17,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.8466073293833488,0.2335812503918256,Baixo
5591,28,M,SP,Orgânico,0,1179,8,957.2,119.65,92.27,0,1,1,3,1,2,Cartão,352,0.125,0.125,0.375,0.125,0.25,0.6963877833130598,0.4694682752137863,Médio
5592,31,M,RJ,Indicação,0,1344,5,900.66,180.13,144.6,0,0,1,1,1,2,Cartão,186,0.0,0.2,0.2,0.2,0.4,1.0483939106408813,0.17294210775583693,Muito Baixo
5593,25,M,POA,Google,0,1202,6,1438.62,239.77,151.01,0,0,1,1,3,1,Cartão,318,0.0,0.1666666666666666,0.1666666666666666,0.5,0.1666666666666666,1.3955110639780388,0.3772889161898447,Baixo
5594,39,M,SP,Orgânico,0,1455,3,433.33,144.44,75.48,0,0,2,0,1,0,Cartão,45,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.8406707181089708,0.3874209759402839,Baixo
5595,48,F,RJ,Google,1,1396,7,1513.05,216.15,144.05,0,0,0,3,1,3,Boleto,130,0.0,0.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,1.2580377715262672,0.41066402417199604,Médio
5596,14,F,SP,Orgânico,1,1388,5,1122.62,224.52,133.89,0,1,1,1,0,2,Cartão,142,0.2,0.2,0.2,0.0,0.4,1.3067529052189568,0.5645094876825052,Médio
5597,39,M,BH,Facebook,1,1264,6,907.96,151.33,126.21,0,3,1,0,0,2,Cartão,261,0.5,0.1666666666666666,0.0,0.0,0.3333333333333333,0.8807719452466807,0.6425375788875947,Alto
5598,31,M,SP,Facebook,0,1218,5,767.88,153.58,99.93,0,1,2,1,1,0,Cartão,310,0.2,0.4,0.2,0.2,0.0,0.8938674112931027,0.25310248731996654,Baixo
5599,36,F,SP,Facebook,1,1393,4,259.57,64.89,29.67,0,1,0,1,0,2,Cartão,90,0.25,0.0,0.25,0.0,0.5,0.3776732407788086,0.5848563295313439,Médio
5600,40,M,SP,Orgânico,0,1349,10,1277.78,127.78,80.65,0,2,0,1,2,5,Cartão,177,0.2,0.0,0.1,0.2,0.5,0.743706067294131,0.0791710230456715,Muito Baixo
5601,32,M,RJ,Google,1,1176,9,1214.09,134.9,86.43,0,1,2,2,1,3,Boleto,346,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.7851459420721418,0.41132850882543226,Médio
5602,33,F,BSB,Google,1,1326,9,1203.81,133.76,65.53,0,1,1,3,2,2,Boleto,202,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.7785109059419546,0.5001371268800067,Médio
5603,32,M,RJ,Facebook,1,1455,3,464.27,154.76,89.34,0,1,0,0,2,0,Cartão,70,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.9007352557085594,0.5450935643243873,Médio
5604,46,M,SP,Google,0,1251,8,1569.4,196.18,155.57,0,1,2,2,2,1,Cartão,262,0.125,0.25,0.25,0.25,0.125,1.141808235105358,0.27182034635971497,Baixo
5605,40,F,RJ,Indicação,0,1412,8,1300.8,162.6,110.26,0,2,1,2,1,2,Cartão,112,0.25,0.125,0.25,0.125,0.25,0.9463656796214251,0.4234912947315235,Médio
5606,37,M,BH,Orgânico,0,1440,8,1497.29,187.16,136.22,0,0,1,1,2,4,Pix,74,0.0,0.125,0.125,0.25,0.5,1.0893099667770352,0.27313245189664986,Baixo
5607,19,F,SP,Orgânico,0,1212,12,2194.42,182.87,121.3,0,2,4,2,3,1,Boleto,302,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.25,0.0833333333333333,1.0643412781818575,0.06148902770065181,Muito Baixo
5608,30,F,SP,Orgânico,0,986,5,654.18,130.84,55.3,0,0,2,1,0,2,Cartão,539,0.0,0.4,0.2,0.0,0.4,0.7615159011172649,0.20780685575435048,Baixo
5609,45,F,SP,Orgânico,0,1151,6,1254.78,209.13,251.84,0,2,0,0,1,3,Cartão,369,0.3333333333333333,0.0,0.0,0.1666666666666666,0.5,1.2171799174614308,0.21249378632241345,Baixo
5610,35,F,BH,Orgânico,0,1468,2,207.4,103.7,38.83,0,0,0,1,0,1,Boleto,57,0.0,0.0,0.5,0.0,0.5,0.6035554795617577,0.7142024579638344,Alto
5611,42,M,RJ,Orgânico,0,1294,8,2083.23,260.4,206.92,0,2,1,2,1,2,Cartão,234,0.25,0.125,0.25,0.125,0.25,1.5155819371058985,0.3509419854206067,Baixo
5612,56,F,RJ,Google,1,1288,5,1303.33,260.67,189.61,0,0,1,0,1,3,Cartão,227,0.0,0.2,0.0,0.2,0.6,1.5171533930314691,0.5572408529727861,Médio
5613,47,F,SP,Facebook,1,1465,4,832.02,208.0,161.02,0,0,2,1,1,0,Pix,56,0.0,0.5,0.25,0.25,0.0,1.2106030834025612,0.570100652294847,Médio
5614,36,M,SP,Orgânico,0,1260,7,731.73,104.53,54.95,0,0,1,3,2,1,Cartão,265,0.0,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.6083862514811044,0.2622531427577338,Baixo
5615,28,F,POA,Indicação,0,1298,12,2379.43,198.29,150.72,0,0,3,1,3,5,Cartão,217,0.0,0.25,0.0833333333333333,0.25,0.4166666666666667,1.1540888721533358,0.031885938631682646,Muito Baixo
5616,4,M,SP,Orgânico,0,1396,7,966.09,138.01,42.89,0,3,1,2,0,1,Cartão,119,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.0,0.1428571428571428,0.8032467862518627,0.3086395999310025,Baixo
5617,32,F,POA,Google,1,1505,2,369.15,184.58,8.03,0,0,0,1,0,1,Boleto,3,0.0,0.0,0.5,0.0,0.5,1.0742938323771385,0.7530448617244324,Alto
5618,31,F,RJ,Orgânico,1,1245,5,428.06,85.61,99.54,0,1,1,0,0,3,Boleto,282,0.2,0.2,0.0,0.0,0.6,0.4982679325485252,0.5833996341881064,Médio
5619,39,F,SP,Indicação,0,1224,15,2530.95,168.73,104.95,0,2,4,5,3,1,Cartão,302,0.1333333333333333,0.2666666666666666,0.3333333333333333,0.2,0.0666666666666666,0.9820435493390102,0.146204563098933,Muito Baixo
